title,original_sentiment,finbert_sentiment,finbert_confidence,finbert_label_positive,finbert_label_negative,finbert_label_neutral,roberta_sentiment,roberta_confidence,roberta_label_negative,roberta_label_neutral,roberta_label_positive,deberta_sentiment,deberta_confidence,deberta_label_bearish,deberta_label_neutral,deberta_label_bullish,finbert_agrees,roberta_agrees,deberta_agrees
"Pesticides issue cleared, tea exports to Iran will rise this year",2,2,0.9297645092010498,0.9297645092010498,0.013389527797698975,0.05684598535299301,2,0.6910046935081482,0.00664933305233717,0.3023459017276764,0.6910046935081482,2,0.9819955825805664,0.0013651286717504263,0.01663929410278797,0.9819955825805664,1,1,1
Pharma companies look to be in better shape in March quarter,2,2,0.9514873027801514,0.9514873027801514,0.015853380784392357,0.032659389078617096,2,0.9194537997245789,0.003960337024182081,0.07658593356609344,0.9194537997245789,2,0.9785595536231995,0.0016413391567766666,0.019799113273620605,0.9785595536231995,1,1,1
Pharma stocks likely to outperform in next one month: Ashwani Gujral,2,0,0.49859651923179626,0.3066161870956421,0.49859651923179626,0.19478727877140045,2,0.7370033264160156,0.0065025766380131245,0.25649407505989075,0.7370033264160156,2,0.9551169872283936,0.001821000361815095,0.04306206479668617,0.9551169872283936,0,1,1
"Pick M&M at a target price of Rs 1,470: Pankaj Pandey",2,1,0.9098755121231079,0.075632244348526,0.014492263086140156,0.9098755121231079,1,0.8568881154060364,0.019375674426555634,0.8568881154060364,0.12373625487089157,1,0.98917156457901,0.001082417438738048,0.98917156457901,0.009746070019900799,0,0,0
"Piramal Enterprises rallies over 7% on Rs 8,900 crore Vodafone deal",2,2,0.9185553193092346,0.9185553193092346,0.049394022673368454,0.03205066919326782,1,0.6194372773170471,0.01223139837384224,0.6194372773170471,0.36833131313323975,2,0.9415687322616577,0.001998700201511383,0.056432560086250305,0.9415687322616577,1,0,1
Preview: Axis Bank likely to report 22% rise in Q4 NII,2,2,0.928601086139679,0.928601086139679,0.02055242657661438,0.05084656551480293,2,0.5247686505317688,0.011761385947465897,0.4634699523448944,0.5247686505317688,2,0.9651950597763062,0.0015461863949894905,0.033258747309446335,0.9651950597763062,1,1,1
Promoters of Maharashtra Seamless to buy back Rs 100 crore shares,2,1,0.6088840961456299,0.37880057096481323,0.012315365485846996,0.6088840961456299,1,0.8722094893455505,0.025395428761839867,0.8722094893455505,0.10239515453577042,1,0.9935634136199951,0.001963380491361022,0.9935634136199951,0.004473167471587658,0,0,0
Quality stocks likely to keep outperforming in H1 2014: Prashasta Seth,2,2,0.4254157841205597,0.4254157841205597,0.19602344930171967,0.37856078147888184,2,0.7656534314155579,0.00824551098048687,0.2261010706424713,0.7656534314155579,2,0.9101311564445496,0.002335834549739957,0.08753301203250885,0.9101311564445496,1,1,1
Radico Khaitan Q3 net up 77.69 pc to Rs 20.47 cr,2,2,0.9455743432044983,0.9455743432044983,0.029708167538046837,0.024717507883906364,1,0.7319318652153015,0.018898962065577507,0.7319318652153015,0.2491692751646042,2,0.7313472032546997,0.025997787714004517,0.24265499413013458,0.7313472032546997,1,0,1
"Radio Mirchi net soars 59.4%, revenue up 12.3% in September quarter",2,2,0.9541942477226257,0.9541942477226257,0.014295329339802265,0.03151031583547592,2,0.7250273823738098,0.0074172415770590305,0.2675554156303406,0.7250273823738098,2,0.978624165058136,0.00174912647344172,0.019626688212156296,0.978624165058136,1,1,1
Rajshree Sugars Q4 net profit at Rs 24.41 cr; stock up,2,2,0.8872495293617249,0.8872495293617249,0.033732395619153976,0.07901804149150848,1,0.5512978434562683,0.011720111593604088,0.5512978434562683,0.43698209524154663,2,0.881945788860321,0.013800314627587795,0.10425394773483276,0.881945788860321,1,0,1
Rallis India Q3 net profit up 38% at Rs 30.39 crore,2,2,0.9478982090950012,0.9478982090950012,0.025137072429060936,0.02696477435529232,2,0.6697388291358948,0.006131554953753948,0.3241296112537384,0.6697388291358948,2,0.9802446365356445,0.001472871983423829,0.018282493576407433,0.9802446365356445,1,1,1
Ramky Infra FY'11 consolidated net up 62pc to Rs 206 crore,2,2,0.9512302875518799,0.9512302875518799,0.02358301542699337,0.025186728686094284,1,0.6629663109779358,0.013285583816468716,0.6629663109779358,0.3237481117248535,2,0.8875329494476318,0.00712326867505908,0.10534383356571198,0.8875329494476318,1,0,1
Raymond's Q2 FY 11 PAT zooms 427 pc at Rs 39-cr,2,1,0.8403480648994446,0.0983908474445343,0.06126108393073082,0.8403480648994446,1,0.7591831684112549,0.011736511252820492,0.7591831684112549,0.22908025979995728,1,0.9958364963531494,0.0014584214659407735,0.9958364963531494,0.0027051353827118874,0,0,0
RComm hits highest level since Jan 2011; rallies 20% since June,2,2,0.9430371522903442,0.9430371522903442,0.02808021381497383,0.028882689774036407,2,0.5285476446151733,0.009403842501342297,0.46204856038093567,0.5285476446151733,2,0.986905038356781,0.0013203835114836693,0.01177455298602581,0.986905038356781,1,1,1
Recent correction in Karur Vysya Bank stock price makes it attractive,2,0,0.9273874163627625,0.03984503448009491,0.9273874163627625,0.03276756778359413,2,0.5118390917778015,0.01213161926716566,0.47602930665016174,0.5118390917778015,2,0.9134250283241272,0.007820489816367626,0.07875445485115051,0.9134250283241272,0,1,1
"Record Wall Street high, upbeat Chinese data lift European, Asian shares",2,2,0.9160022139549255,0.9160022139549255,0.031825993210077286,0.05217180401086807,2,0.8935145735740662,0.004679799545556307,0.10180556029081345,0.8935145735740662,2,0.9801166653633118,0.0015241783112287521,0.018359143286943436,0.9801166653633118,1,1,1
Refined soya oil futures gain 0.37 per cent on strong demand,2,2,0.9335333108901978,0.9335333108901978,0.03497534617781639,0.03149130940437317,1,0.7042725086212158,0.015849795192480087,0.7042725086212158,0.27987775206565857,2,0.9314199090003967,0.0032980141695588827,0.06528205424547195,0.9314199090003967,1,0,1
"Regulatory relief, exports boost Wockhardt shares by over 30 per cent",2,2,0.9502364993095398,0.9502364993095398,0.01938091218471527,0.030382605269551277,2,0.9193398356437683,0.003175470745190978,0.07748477905988693,0.9193398356437683,2,0.9786826372146606,0.001072784885764122,0.020244553685188293,0.9786826372146606,1,1,1
Reliance Industries stock on the rise despite Arvind Kejriwal's repeated attacks,2,2,0.8585160970687866,0.8585160970687866,0.06267448514699936,0.07880938798189163,1,0.5785112977027893,0.0474836602807045,0.5785112977027893,0.37400510907173157,2,0.9218392372131348,0.009596719406545162,0.06856409460306168,0.9218392372131348,1,0,1
Renuka Sugar is the pick of the sugar stocks: Deepak Mohoni,2,1,0.9414193034172058,0.0351514033973217,0.02342924103140831,0.9414193034172058,1,0.8161411285400391,0.030577151104807854,0.8161411285400391,0.15328164398670197,1,0.9943323135375977,0.0008211322710849345,0.9943323135375977,0.00484657334163785,0,0,0
"Revival in demand fueling Ashok Leyland stock: Ajay Bodke, Prabhudas Lilladher",2,2,0.8761332631111145,0.8761332631111145,0.01158480066806078,0.11228189617395401,1,0.7181693911552429,0.009901398792862892,0.7181693911552429,0.27192914485931396,2,0.9808045029640198,0.001596651622094214,0.017598839476704597,0.9808045029640198,1,0,1
"Riding the recovery theme, banks turn analysts favourite; top 10 bets",2,2,0.5094712376594543,0.5094712376594543,0.031638652086257935,0.4588901102542877,1,0.508834719657898,0.00858389213681221,0.508834719657898,0.48258140683174133,2,0.8701855540275574,0.002284038346260786,0.12753045558929443,0.8701855540275574,1,0,1
Rubber rises from 3 year low amid debate on export cap,2,2,0.5716585516929626,0.5716585516929626,0.35504791140556335,0.0732935294508934,1,0.8658066987991333,0.04990311339497566,0.8658066987991333,0.08429024368524551,2,0.9487543702125549,0.011559572070837021,0.039686065167188644,0.9487543702125549,1,0,1
Rupee poised to rally amid prospects of boost in forex reserves,2,2,0.9169436097145081,0.9169436097145081,0.039711229503154755,0.043345168232917786,2,0.6211131811141968,0.016161784529685974,0.36272501945495605,0.6211131811141968,2,0.9847056269645691,0.0013597478391602635,0.013934604823589325,0.9847056269645691,1,1,1
"Rural Electrification Corp Q2 Net up 16.43% to Rs 1,110.67 crore",2,2,0.9534637928009033,0.9534637928009033,0.02268804796040058,0.02384820021688938,2,0.4967544972896576,0.008689931593835354,0.49455559253692627,0.4967544972896576,2,0.8225979804992676,0.01973791792988777,0.15766416490077972,0.8225979804992676,1,1,1
Russia says oil price of $60-70 per barrel comfortable for market,2,2,0.5468454360961914,0.5468454360961914,0.025106919929385185,0.42804765701293945,1,0.8006272315979004,0.015206928364932537,0.8006272315979004,0.1841658651828766,2,0.909018874168396,0.00834773387759924,0.08263338357210159,0.909018874168396,1,0,1
Sanofi India Q1 net up 11 pc at Rs 44 cr,2,2,0.9404455423355103,0.9404455423355103,0.029764119535684586,0.02979028783738613,1,0.7319948077201843,0.0168590284883976,0.7319948077201843,0.2511461675167084,2,0.7408203482627869,0.011505414731800556,0.24767419695854187,0.7408203482627869,1,0,1
Schroders Investment in talks to buy 30% stake in Axis MF,2,1,0.8863048553466797,0.10422473400831223,0.00947042740881443,0.8863048553466797,1,0.8894734382629395,0.03504933789372444,0.8894734382629395,0.07547718286514282,1,0.9269574284553528,0.0015302930260077119,0.9269574284553528,0.07151216268539429,0,0,0
"Sebi approves upto Rs 1,600 cr rights issue of Future Retail",2,1,0.8406832218170166,0.15005087852478027,0.009265863336622715,0.8406832218170166,1,0.8667680621147156,0.015087825246155262,0.8667680621147156,0.118144191801548,1,0.9801217317581177,0.0010319289285689592,0.9801217317581177,0.0188463032245636,0,0,0
"See 10-15% upside potential in ONGC, says Harendra Kumar, Elara Capital",2,2,0.42026546597480774,0.42026546597480774,0.18985140323638916,0.3898831307888031,2,0.6308940052986145,0.005296587478369474,0.3638094365596771,0.6308940052986145,2,0.9734374284744263,0.0019224321004003286,0.024640100076794624,0.9734374284744263,1,1,1
Seeing investors taking positions in good quality mid-cap stocks: Deven Choksey,2,1,0.6389569044113159,0.3449912369251251,0.016051866114139557,0.6389569044113159,2,0.6966365575790405,0.006428656633943319,0.2969348430633545,0.6966365575790405,1,0.8328449726104736,0.002620483050122857,0.8328449726104736,0.1645345538854599,0,1,0
"Sensex closes at all-time record high of 22,764; Nifty at 6,817",2,2,0.49265632033348083,0.49265632033348083,0.3305579125881195,0.17678576707839966,1,0.6456175446510315,0.017524976283311844,0.6456175446510315,0.3368574380874634,2,0.7495499849319458,0.020136918872594833,0.23031313717365265,0.7495499849319458,1,0,1
"Sensex@new high: 5 reasons why bears, not bulls, should be smiling",2,1,0.9215914011001587,0.052556708455085754,0.025851918384432793,0.9215914011001587,2,0.6417404413223267,0.04136095941066742,0.31689852476119995,0.6417404413223267,2,0.8047478795051575,0.015212508849799633,0.18003961443901062,0.8047478795051575,0,1,1
Sentiment in telecom sector may improve in medium term: Dipan Mehta,2,2,0.8689541816711426,0.8689541816711426,0.02642044797539711,0.10462532937526703,2,0.6778316497802734,0.009557006880640984,0.31261134147644043,0.6778316497802734,2,0.986853837966919,0.0016698131803423166,0.01147629413753748,0.986853837966919,1,1,1
Share sale proceeds to help Prestige Estates Projects cut debt component,1,2,0.764104962348938,0.764104962348938,0.020136907696723938,0.21575812995433807,1,0.7842125296592712,0.026488030329346657,0.7842125296592712,0.18929938971996307,2,0.8736082911491394,0.008740115910768509,0.1176515519618988,0.8736082911491394,0,1,0
Shree Cement's JP Associates' unit purchase to help balance north business,1,2,0.7776681780815125,0.7776681780815125,0.008938689716160297,0.21339307725429535,1,0.7045848965644836,0.006908660754561424,0.7045848965644836,0.2885064482688904,1,0.8873605728149414,0.011496776714920998,0.8873605728149414,0.10114269703626633,0,1,1
"SIDBI net profit rises 27% to Rs 1,417 crore in FY15",2,2,0.9461228251457214,0.9461228251457214,0.025269273668527603,0.02860790304839611,2,0.792687714099884,0.006798702757805586,0.20051360130310059,0.792687714099884,2,0.989548921585083,0.0010357893770560622,0.009415337815880775,0.989548921585083,1,1,1
SKF India clocks 40 pc increase in PAT in Q1 2011,2,2,0.9168545007705688,0.9168545007705688,0.01794537343084812,0.06520010530948639,1,0.8432582020759583,0.02501395344734192,0.8432582020759583,0.13172778487205505,2,0.989672064781189,0.0009604564402252436,0.009367438964545727,0.989672064781189,1,0,1
SKF India Q2 net jumps 32 pc to Rs 41 cr,2,2,0.9003565907478333,0.9003565907478333,0.04348987713456154,0.056153543293476105,1,0.6004148125648499,0.015482486225664616,0.6004148125648499,0.3841027021408081,2,0.9599419236183167,0.0020579241681843996,0.03800011798739433,0.9599419236183167,1,0,1
SKS Microfinance gains over 50% year-to-date; can return up to 30%,2,2,0.951066255569458,0.951066255569458,0.018846966326236725,0.030086837708950043,2,0.8746878504753113,0.003979679197072983,0.12133253365755081,0.8746878504753113,2,0.9749978184700012,0.00147594278678298,0.023526238277554512,0.9749978184700012,1,1,1
Smaller names in pharma space may have good strides: Prakash Diwan,2,1,0.7281164526939392,0.26299795508384705,0.008885577321052551,0.7281164526939392,2,0.8735682964324951,0.00400677090510726,0.12242499738931656,0.8735682964324951,2,0.8860428333282471,0.0023738103918731213,0.11158338189125061,0.8860428333282471,0,1,1
"Smart recovery on D-Street; Nifty near 7,850; top 20 trading ideas",2,2,0.9307069778442383,0.9307069778442383,0.027903452515602112,0.04138961061835289,2,0.7867447733879089,0.005933837499469519,0.207321435213089,0.7867447733879089,2,0.9340635538101196,0.0018142650369554758,0.06412224471569061,0.9340635538101196,1,1,1
Sobha Developers: A realty counter that may give over 45% returns,2,1,0.9162498116493225,0.07425404340028763,0.009496130980551243,0.9162498116493225,1,0.6658475399017334,0.020964134484529495,0.6658475399017334,0.31318843364715576,2,0.7790990471839905,0.0021908783819526434,0.2187100052833557,0.7790990471839905,0,0,1
SREI Infrastructure rallies over 3% on fund raising plans via NCD's,2,2,0.9431523084640503,0.9431523084640503,0.021046007052063942,0.0358017161488533,2,0.6326735019683838,0.003932568244636059,0.3633938729763031,0.6326735019683838,2,0.9207510948181152,0.0018792726332321763,0.07736959308385849,0.9207510948181152,1,1,1
"Sri Lankan stocks at over three-week high on banks, diversified shares",2,2,0.5178182721138,0.5178182721138,0.052453819662332535,0.4297279715538025,2,0.5047875046730042,0.008618814870715141,0.486593633890152,0.5047875046730042,2,0.9041354060173035,0.0030658519826829433,0.09279872477054596,0.9041354060173035,1,1,1
State-run companies an inexpensive play on PM Modi reforms: Morgan Stanley,1,1,0.9218172430992126,0.03346370533108711,0.04471898823976517,0.9218172430992126,1,0.8229270577430725,0.05492334067821503,0.8229270577430725,0.12214963138103485,1,0.9078652858734131,0.002941535087302327,0.9078652858734131,0.08919317275285721,1,1,1
State-run oil companies settle 6 per cent higher on Iran deal,2,2,0.8310766816139221,0.8310766816139221,0.10849899053573608,0.06042437255382538,1,0.8007273077964783,0.16056326031684875,0.8007273077964783,0.038709454238414764,2,0.9729053378105164,0.0015283769462257624,0.025566278025507927,0.9729053378105164,1,0,1
Steps taken by management paying off for Tata Sponge: Dipan Mehta,2,1,0.896285355091095,0.07610820233821869,0.027606476098299026,0.896285355091095,2,0.7036160230636597,0.01517035998404026,0.281213641166687,0.7036160230636597,1,0.8148703575134277,0.005037194583564997,0.8148703575134277,0.180092453956604,0,1,0
"Sterling hovers near 7-week highs, eyes growth data and election risks",2,0,0.45657244324684143,0.3183708190917969,0.45657244324684143,0.2250567078590393,1,0.8280983567237854,0.12497293204069138,0.8280983567237854,0.04692872613668442,2,0.7562059760093689,0.01593581773340702,0.22785817086696625,0.7562059760093689,0,0,1
Sundaram BNP Paribas Q2 net up 10.6% to Rs 78.25 crore,2,2,0.9513280391693115,0.9513280391693115,0.0262006763368845,0.022471284493803978,1,0.6665509939193726,0.016895556822419167,0.6665509939193726,0.3165534436702728,2,0.8639249801635742,0.011269875802099705,0.12480507791042328,0.8639249801635742,1,0,1
"Sundaram Finance is a strong buy: Paras Adenwala, Capital Portfolio Advisors",2,1,0.5076764822006226,0.47890618443489075,0.01341728214174509,0.5076764822006226,2,0.7869430780410767,0.006140062119811773,0.20691680908203125,0.7869430780410767,2,0.8868173360824585,0.002083498053252697,0.11109919100999832,0.8868173360824585,0,1,1
"Surge in government spending to pump up infrastructure, related companies: Analysts",2,2,0.6815839409828186,0.6815839409828186,0.028086919337511063,0.2903291583061218,1,0.820324718952179,0.01780311018228531,0.820324718952179,0.16187216341495514,2,0.9580090641975403,0.003208570182323456,0.03878242149949074,0.9580090641975403,1,0,1
Surya Pharmaceutical Q3 net up 30.82 pc to Rs 28.01 cr,2,2,0.9459125399589539,0.9459125399589539,0.030713258311152458,0.023374279960989952,1,0.6261808276176453,0.024350877851247787,0.6261808276176453,0.3494682013988495,2,0.7825798392295837,0.01894279010593891,0.1984773427248001,0.7825798392295837,1,0,1
Tata Chemicals: Restructuring efforts yielding results; debt reduction may trigger re-rating,2,0,0.9047588109970093,0.03468040004372597,0.9047588109970093,0.06056072190403938,1,0.6434933543205261,0.01321945060044527,0.6434933543205261,0.34328722953796387,2,0.9349636435508728,0.005521093029528856,0.05951530113816261,0.9349636435508728,0,0,1
TCS shares extend gain on purchase of French IT provider Alti,2,2,0.9377256631851196,0.9377256631851196,0.023905549198389053,0.03836876526474953,1,0.7298233509063721,0.015451907180249691,0.7298233509063721,0.2547247111797333,2,0.9622842669487,0.00137384794652462,0.03634185716509819,0.9622842669487,1,0,1
Tech Mahindra rallies over 4% post Q2 results; top Nifty gainer,2,2,0.9401295781135559,0.9401295781135559,0.03046639822423458,0.029404066503047943,2,0.8363728523254395,0.005581638775765896,0.15804554522037506,0.8363728523254395,2,0.9698975682258606,0.00154133141040802,0.028561118990182877,0.9698975682258606,1,1,1
"Technology sector is a safe bet: Manish Sonthalia, Motilal Oswal Securities",2,1,0.896876335144043,0.07564505934715271,0.027478668838739395,0.896876335144043,2,0.6256170272827148,0.00678019504994154,0.36760276556015015,0.6256170272827148,1,0.8133466839790344,0.005751206073909998,0.8133466839790344,0.1809021383523941,0,1,0
Texmaco Rail a good bet from long-term perspective: P Phani Sekhar,2,1,0.8540983200073242,0.1364976465702057,0.009404027834534645,0.8540983200073242,1,0.5098709464073181,0.013286654837429523,0.5098709464073181,0.4768424332141876,2,0.5510817170143127,0.004360238090157509,0.4445580840110779,0.5510817170143127,0,0,1
"There are trading opportunities for REC and PFC: Hemang Jani, Sharekhan",2,1,0.9206452965736389,0.0696103423833847,0.009744333103299141,0.9206452965736389,1,0.6006326079368591,0.004790418781340122,0.6006326079368591,0.3945769965648651,1,0.9966784715652466,0.0009135447326116264,0.9966784715652466,0.002407968509942293,0,0,0
Tokyo shares inch higher at close after two days of losses,2,2,0.9244811534881592,0.9244811534881592,0.03793551027774811,0.037583377212285995,1,0.8110464215278625,0.0975470021367073,0.8110464215278625,0.09140659123659134,2,0.9836143255233765,0.004570380784571171,0.011815359815955162,0.9836143255233765,1,0,1
Torrent Pharma Q1 Net up 46 pc at Rs 149 crore,2,2,0.9377228617668152,0.9377228617668152,0.033755380660295486,0.028521820902824402,1,0.7697737812995911,0.012667125090956688,0.7697737812995911,0.2175591140985489,2,0.7102417349815369,0.01497459877282381,0.2747836709022522,0.7102417349815369,1,0,1
Trade @ 9: Markets kick off new year with 20-mth high,2,2,0.8813944458961487,0.8813944458961487,0.03989135101437569,0.0787142664194107,1,0.7551373839378357,0.008626526221632957,0.7551373839378357,0.2362360656261444,1,0.9556872844696045,0.004232375882565975,0.9556872844696045,0.04008034989237785,1,0,0
TV18 Broadcast Ltd Q4 net up two-fold at Rs 35.9 crore,2,2,0.9391888976097107,0.9391888976097107,0.025912219658493996,0.0348987840116024,1,0.6764735579490662,0.010650940239429474,0.6764735579490662,0.3128754794597626,2,0.9601173996925354,0.0015361151890829206,0.03834652900695801,0.9601173996925354,1,0,1
Two MCFL investors tender 2.6 per cent stake to Deepak Fertilisers,1,1,0.9126981496810913,0.07664886116981506,0.010652931407094002,0.9126981496810913,1,0.9169484972953796,0.02898222580552101,0.9169484972953796,0.05406923219561577,1,0.994845986366272,0.0011212545214220881,0.994845986366272,0.004032841883599758,1,1,1
UBS maintains 'buy on Cipla with target price of Rs 390,2,2,0.5172974467277527,0.5172974467277527,0.014532897621393204,0.468169629573822,1,0.8270934224128723,0.009784786030650139,0.8270934224128723,0.16312183439731598,2,0.8972799181938171,0.00273167178966105,0.0999884381890297,0.8972799181938171,1,0,1
UBS rating on Indiabulls Real Estate rises from `Neutral to `Buy,2,2,0.8909655213356018,0.8909655213356018,0.07272571325302124,0.03630879893898964,1,0.5521673560142517,0.008317714557051659,0.5521673560142517,0.4395148754119873,2,0.9876713752746582,0.00172364991158247,0.010605032555758953,0.9876713752746582,1,0,1
UBS says just over 90% of shares tendered into exchange offer,1,1,0.9230061769485474,0.06451727449893951,0.012476487085223198,0.9230061769485474,1,0.8692183494567871,0.01944580487906933,0.8692183494567871,0.11133580654859543,1,0.9956459403038025,0.0014678986044600606,0.9956459403038025,0.0028862175531685352,1,1,1
"UCO Bank Q3 net profit trebles on higher interest income, margins",2,0,0.5269593596458435,0.45386600494384766,0.5269593596458435,0.019174650311470032,2,0.8192679286003113,0.005050728563219309,0.17568133771419525,0.8192679286003113,2,0.9914067983627319,0.0009862319566309452,0.007606977596879005,0.9914067983627319,0,1,1
Uflex Q3 profit jumps 47.22 per cent to Rs 53 crore,2,2,0.8784553408622742,0.8784553408622742,0.08989393711090088,0.03165066987276077,2,0.6224986910820007,0.011743579991161823,0.3657577335834503,0.6224986910820007,2,0.9817199110984802,0.0013980577932670712,0.016882067546248436,0.9817199110984802,1,1,1
UltraTech Q2 net rises 55 per cent to Rs 410 crore,2,2,0.9333632588386536,0.9333632588386536,0.037241145968437195,0.029395638033747673,2,0.5189553499221802,0.00893544964492321,0.47210922837257385,0.5189553499221802,2,0.9756850004196167,0.0014130129711702466,0.022902030497789383,0.9756850004196167,1,1,1
"Until Nifty crosses 8350-8400 zone, markets to remain rangebound: Ashwani Gujral",1,1,0.826766312122345,0.12983527779579163,0.043398432433605194,0.826766312122345,1,0.905380368232727,0.026530425995588303,0.905380368232727,0.06808923184871674,0,0.7325354218482971,0.7325354218482971,0.2545396685600281,0.012924931943416595,1,1,0
UPL shares surge over 3.5% as RBI removes foreign buying restriction,2,2,0.7082476019859314,0.7082476019859314,0.19103452563285828,0.10071782767772675,1,0.5474814176559448,0.014497283846139908,0.5474814176559448,0.43802130222320557,2,0.9710845351219177,0.0016104155220091343,0.027305059134960175,0.9710845351219177,1,0,1
Vedanta to merge subsidiary Cairn with itself to help ease debt,1,1,0.5162749886512756,0.47165241837501526,0.012072684243321419,0.5162749886512756,1,0.8573624491691589,0.01821243204176426,0.8573624491691589,0.12442517280578613,2,0.6173099875450134,0.06204315647482872,0.32064688205718994,0.6173099875450134,1,1,0
Vedanta's weight in key indices to rise post Cairn India buyout,2,2,0.9535607099533081,0.9535607099533081,0.01568196527659893,0.030757367610931396,1,0.790327787399292,0.012596935033798218,0.790327787399292,0.1970752775669098,2,0.8934857249259949,0.0025910264812409878,0.10392321646213531,0.8934857249259949,1,0,1
Vijaya bank look okay in the PSU banking space: Devang Visaria,2,1,0.5701634883880615,0.41891738772392273,0.01091908011585474,0.5701634883880615,2,0.6665831804275513,0.0071219573728740215,0.3262948989868164,0.6665831804275513,2,0.848934531211853,0.0027490213979035616,0.14831648766994476,0.848934531211853,0,1,1
Vijaya Bank Q1 net profit up 22% to Rs 161 crore,2,2,0.9505486488342285,0.9505486488342285,0.02452145889401436,0.024929918348789215,2,0.6256440877914429,0.008891397155821323,0.3654644787311554,0.6256440877914429,2,0.9880858659744263,0.001255058217793703,0.010659116320312023,0.9880858659744263,1,1,1
"Volkswagen places shares at 191 euros each, raises 2 billion euros",2,1,0.8188406229019165,0.16797712445259094,0.013182242400944233,0.8188406229019165,1,0.7799413204193115,0.008263984695076942,0.7799413204193115,0.2117946743965149,1,0.9945027828216553,0.0011693037813529372,0.9945027828216553,0.004327908158302307,0,0,0
Weakness on BJP's Bihar loss would be a buying opportunity: CLSA,1,1,0.7542198896408081,0.16381950676441193,0.08196055144071579,0.7542198896408081,1,0.5946579575538635,0.33205893635749817,0.5946579575538635,0.0732831060886383,2,0.5764188766479492,0.1913030594587326,0.23227806389331818,0.5764188766479492,1,1,0
"WestBridge to buy 1.74% SKS stake, to emerge second largest holder",2,1,0.8101766705513,0.1819598227739334,0.007863509468734264,0.8101766705513,1,0.8340848088264465,0.01162690669298172,0.8340848088264465,0.154288187623024,2,0.5293243527412415,0.0035401275381445885,0.4671355187892914,0.5293243527412415,0,0,1
Whats brewing: Coffee exporter CCL Products looks strong after 155% rally,2,2,0.9467028379440308,0.9467028379440308,0.01924280822277069,0.03405434265732765,2,0.7215566039085388,0.004531359765678644,0.2739119827747345,0.7215566039085388,2,0.9629956483840942,0.0012266079429537058,0.03577777370810509,0.9629956483840942,1,1,1
"Worst is behind for Sun Pharma, valuations look attractive: Mayuresh Joshi",2,2,0.8436478972434998,0.8436478972434998,0.01956355758011341,0.13678860664367676,0,0.702685534954071,0.702685534954071,0.2710123062133789,0.026302123442292213,2,0.9479409456253052,0.0060571725480258465,0.04600191116333008,0.9479409456253052,1,0,1
Wyeth surges 20%; hits upper limit on merger plans with Pfizer,2,2,0.8366411328315735,0.8366411328315735,0.06806697696447372,0.09529191255569458,1,0.8387302160263062,0.08651996403932571,0.8387302160263062,0.0747499018907547,2,0.9264528155326843,0.0029615063685923815,0.07058560848236084,0.9264528155326843,1,0,1
"Year 2014 holds considerable promise for Maruti: Anish Damania, IDFC Securities",2,2,0.7069945931434631,0.7069945931434631,0.008885348215699196,0.284120112657547,2,0.7288933992385864,0.005377211607992649,0.2657294273376465,0.7288933992385864,2,0.8502343893051147,0.0022791835945099592,0.1474863737821579,0.8502343893051147,1,1,1
"Yes Bank a good stock to invest: Rajesh Jain, Market Strategist",2,1,0.7338820695877075,0.25393974781036377,0.01217822264879942,0.7338820695877075,2,0.8060857057571411,0.004433350637555122,0.1894810050725937,0.8060857057571411,2,0.5872402191162109,0.003281922545284033,0.4094778597354889,0.5872402191162109,0,1,1
Zydus Wellness Q3 net profit up 66% at Rs 44 crore,2,2,0.9548162817955017,0.9548162817955017,0.02108166739344597,0.024102024734020233,2,0.7773795127868652,0.004176933318376541,0.2184435874223709,0.7773795127868652,2,0.9860360622406006,0.0011935639195144176,0.01277043204754591,0.9860360622406006,1,1,1
"200-DMA strong support for Nifty; index may bounce back to 6,200 levels",2,2,0.9350976943969727,0.9350976943969727,0.034931086003780365,0.029971230775117874,2,0.6524847149848938,0.009273000061511993,0.3382422626018524,0.6524847149848938,2,0.9592129588127136,0.0025363704189658165,0.038250673562288284,0.9592129588127136,1,1,1
365 days of Modi govt: Global funds seen increasing India weightage: HSBC,1,2,0.8401710391044617,0.8401710391044617,0.015041938982903957,0.14478699862957,2,0.5478165149688721,0.0070725250989198685,0.4451110064983368,0.5478165149688721,1,0.504986584186554,0.0026659565046429634,0.504986584186554,0.49234747886657715,0,0,1
7370 mark could be the next support level for Nifty: Mitesh Thacker,2,1,0.8703453540802002,0.11078957468271255,0.01886509358882904,0.8703453540802002,1,0.7077549695968628,0.013205543160438538,0.7077549695968628,0.2790394723415375,1,0.8673707842826843,0.12308777868747711,0.8673707842826843,0.009541441686451435,0,0,0
7680-7700 on the Nifty remains an important level to watch: Mitesh Thacker,1,1,0.9092715978622437,0.0719330757856369,0.018795356154441833,0.9092715978622437,2,0.5264765024185181,0.006296307779848576,0.4672272503376007,0.5264765024185181,1,0.9961711764335632,0.0013166286516934633,0.9961711764335632,0.002512224717065692,1,0,1
"8,400 level should provide a strong support to Nifty:  Gaurav Mehta",1,2,0.539807915687561,0.539807915687561,0.008991887792944908,0.4512001872062683,2,0.5455923676490784,0.010499771684408188,0.44390779733657837,0.5455923676490784,2,0.9632167220115662,0.0018208358669653535,0.03496246784925461,0.9632167220115662,0,0,0
